Date,Open,High,Low,Close,Volume,Adj Close
2014-10-27,195.729996,196.449997,195.029999,196.16000400000001,82954000,186.310261
2014-10-28,196.820007,198.419998,196.729996,198.41000400000001,106736000,188.447282
2014-10-29,198.550003,199.119995,196.800003,198.110001,142557000,188.162343
2014-10-30,197.580002,199.949997,197.399994,199.380005,113330000,189.368576
2014-10-31,201.779999,201.820007,200.770004,201.66000400000001,146903000,191.53409
2014-11-03,201.919998,202.449997,201.309998,201.770004,93600000,191.638567
2014-11-04,201.229996,201.600006,200.059998,201.070007,93343000,190.973719
2014-11-05,202.53999299999998,202.58999599999999,201.449997,202.33999599999999,91709000,192.179938
2014-11-06,202.389999,203.259995,201.639999,203.149994,107089000,192.949264
2014-11-07,203.169998,203.600006,202.610001,203.33999599999999,89540000,193.129726
2014-11-10,203.380005,204.03999299999998,203.130005,203.979996,66319000,193.73758899999999
2014-11-11,204.059998,204.309998,203.649994,204.179993,54499400,193.927543
2014-11-12,203.350006,204.240005,203.309998,203.96000700000002,90120300,193.718604
2014-11-13,204.16000400000001,204.830002,203.21000700000002,204.190002,85357900,193.937051
2014-11-14,204.100006,204.490005,203.720001,204.240005,80417500,193.984543
2014-11-17,203.850006,204.580002,203.649994,204.369995,80441000,194.108005
2014-11-18,204.440002,205.919998,204.440002,205.550003,76068100,195.22876200000002
2014-11-19,205.309998,205.550003,204.300003,205.220001,82373000,194.91533
2014-11-20,204.259995,205.71000700000002,204.179993,205.580002,72840300,195.25725400000002
2014-11-21,207.639999,207.83999599999999,205.979996,206.679993,142327300,196.30201100000002
2014-11-24,207.169998,207.389999,206.91000400000001,207.259995,65880800,196.85289
2014-11-25,207.53999299999998,207.78999299999998,206.800003,207.110001,79108300,196.710427
2014-11-26,207.28999299999998,207.759995,207.029999,207.639999,62167800,197.21381399999999
2014-11-28,207.490005,207.869995,206.91000400000001,207.199997,57890100,196.795905
2014-12-01,206.399994,206.53999299999998,205.380005,205.759995,103968400,195.428209
2014-12-02,205.809998,207.33999599999999,205.779999,207.08999599999999,74507200,196.691428
2014-12-03,207.300003,208.149994,207.100006,207.889999,68952000,197.45126000000002
2014-12-04,207.53999299999998,208.270004,206.699997,207.66000400000001,91316600,197.232813
2014-12-05,207.869995,208.470001,207.550003,208.0,91025500,197.55573700000002
2014-12-08,207.520004,208.119995,205.929993,206.610001,108588200,196.235534
2014-12-09,204.369995,206.600006,203.91000400000001,206.470001,125180100,196.102564
2014-12-10,205.91000400000001,205.979996,202.929993,203.16000400000001,159856400,192.95877099999998
2014-12-11,203.880005,206.190002,203.71000700000002,204.190002,159012800,193.937051
2014-12-12,202.639999,203.820007,200.850006,200.889999,202330200,190.80275
2014-12-15,201.979996,202.529999,198.779999,199.509995,189965800,189.49203899999998
2014-12-16,198.580002,202.399994,197.860001,197.91000400000001,259543800,187.972388
2014-12-17,198.440002,202.33999599999999,198.28999299999998,201.78999299999998,253910100,191.657553
2014-12-18,204.740005,212.97000099999997,203.919998,206.779999,257633900,196.396996
2014-12-19,206.429993,207.330002,205.610001,206.520004,245084600,197.23265700000002
2014-12-22,206.75,207.470001,206.46000700000002,207.470001,148318900,198.13993200000002
2014-12-23,208.169998,208.229996,207.399994,207.75,122167900,198.40733899999998
2014-12-24,208.020004,208.33999599999999,207.720001,207.770004,42963400,198.426444
2014-12-26,208.309998,208.850006,208.25,208.440002,57326700,199.066311
2014-12-29,208.220001,208.970001,208.139999,208.720001,79643900,199.333718
2014-12-30,208.21000700000002,208.369995,207.509995,207.600006,73540800,198.26408999999998
2014-12-31,207.990005,208.190002,205.389999,205.53999299999998,130333800,196.296718
2015-01-02,206.380005,206.880005,204.179993,205.429993,121465900,196.191664
2015-01-05,204.169998,204.369995,201.350006,201.720001,169632600,192.64851299999998
2015-01-06,202.08999599999999,202.720001,198.860001,199.820007,209151400,190.83396299999998
2015-01-07,201.419998,202.720001,200.880005,202.309998,125346700,193.211977
2015-01-08,204.009995,206.16000400000001,203.990005,205.899994,147217800,196.64052900000002
2015-01-09,206.399994,206.419998,203.509995,204.25,158567300,195.064736
2015-01-12,204.41000400000001,204.600006,201.919998,202.649994,144396100,193.536684
2015-01-13,204.119995,205.479996,200.509995,202.080002,214553300,192.992324
2015-01-14,199.649994,201.100006,198.570007,200.860001,192991100,191.82718799999998
2015-01-15,201.630005,202.009995,198.880005,199.020004,176613900,190.069937
2015-01-16,198.770004,201.820007,198.550003,201.630005,211879600,192.56256399999998
2015-01-20,202.399994,202.720001,200.169998,202.059998,130991100,192.97322
2015-01-21,201.5,203.66000400000001,200.940002,203.080002,122942700,193.947354
2015-01-22,203.990005,206.259995,202.330002,206.100006,174356000,196.831546
2015-01-23,205.78999299999998,206.100006,204.809998,204.970001,117516800,195.752359
2015-01-26,204.71000700000002,205.559998,203.850006,205.449997,92009700,196.210769
2015-01-27,202.970001,204.119995,201.740005,202.740005,134044600,193.622647
2015-01-28,204.169998,204.28999299999998,199.91000400000001,200.139999,168514300,191.139565
2015-01-29,200.380005,202.300003,198.679993,201.990005,173585400,192.906375
2015-01-30,200.570007,202.169998,199.130005,199.449997,197729700,190.480593
2015-02-02,200.050003,202.029999,197.860001,201.919998,163107000,192.839516
2015-02-03,203.0,204.850006,202.550003,204.83999599999999,124212900,195.6282
2015-02-04,203.919998,205.380005,203.509995,204.059998,134306700,194.883278
2015-02-05,204.860001,206.300003,204.770004,206.119995,97953200,196.850636
2015-02-06,206.559998,207.240005,204.919998,205.550003,125672000,196.306277
2015-02-09,204.770004,205.639999,204.139999,204.630005,87219000,195.427652
2015-02-10,205.880005,207.119995,204.679993,206.809998,96164200,197.509609
2015-02-11,206.610001,207.449997,205.830002,206.929993,91087800,197.624208
2015-02-12,207.889999,208.990005,206.970001,208.919998,97545900,199.524721
2015-02-13,209.070007,209.83999599999999,208.759995,209.77999900000003,93670400,200.346047
2015-02-17,209.399994,210.32000699999998,209.100006,210.11000099999998,76968200,200.661209
2015-02-18,209.66000400000001,210.22000099999997,209.33999599999999,210.13000499999998,80652900,200.68031299999998
2015-02-19,209.41000400000001,210.419998,209.240005,209.979996,91462500,200.53705
2015-02-20,209.479996,211.330002,208.729996,211.24000499999997,140896400,201.740396
2015-02-23,210.940002,211.210007,210.479996,211.210007,74411100,201.711747
2015-02-24,211.11999500000002,212.05000299999998,210.75999500000003,211.809998,72472300,202.28475600000002
2015-02-25,211.66000400000001,212.24000499999997,211.22000099999997,211.63000499999998,73061700,202.11285700000002
2015-02-26,211.520004,211.710007,210.649994,211.38000499999998,72697900,201.8741
2015-02-27,211.25999500000003,211.580002,210.600006,210.66000400000001,108076000,201.186478
2015-03-02,210.77999900000003,212.059998,210.72000099999997,211.99000499999997,87491400,202.456668
2015-03-03,211.47000099999997,212.05000299999998,210.080002,211.11999500000002,110325800,201.625783
2015-03-04,210.399994,210.49000499999997,209.059998,210.229996,114497200,200.775808
2015-03-05,210.61999500000002,210.80000299999998,209.850006,210.460007,76873000,200.995475
2015-03-06,209.419998,209.940002,207.100006,207.5,188128000,198.16858200000001
2015-03-09,207.740005,208.78999299999998,207.550003,208.360001,89818900,198.98990700000002
2015-03-10,206.71000700000002,206.809998,204.929993,204.979996,157121300,195.76190400000002
2015-03-11,205.28999299999998,205.5,204.399994,204.5,110145700,195.303494
2015-03-12,205.259995,207.179993,205.199997,207.100006,93993500,197.786576
2015-03-13,206.770004,207.929993,204.580002,205.830002,162410900,196.57368400000001
2015-03-16,206.71000700000002,208.690002,205.860001,208.580002,136099200,199.20001499999998
2015-03-17,207.690002,208.419998,206.979996,207.96000700000002,94510400,198.607901
2015-03-18,207.389999,211.270004,206.619995,210.460007,228808500,200.995475
2015-03-19,209.960007,210.47000099999997,209.029999,209.5,117917300,200.07863999999998
2015-03-20,209.71000700000002,211.020004,209.490005,210.41000400000001,177715100,201.844695
2015-03-23,210.419998,211.11000099999998,210.0,210.0,71784500,201.451381
2015-03-24,209.850006,210.399994,208.740005,208.820007,77805300,200.319424
2015-03-25,209.070007,209.350006,205.71000700000002,205.759995,159521700,197.38397700000002
2015-03-26,204.96000700000002,206.369995,204.119995,205.270004,153067200,196.91393300000001
2015-03-27,205.130005,205.949997,204.899994,205.740005,118939000,197.364802
2015-03-30,206.979996,208.610001,206.96000700000002,208.25,96180400,199.77262
2015-03-31,207.259995,208.100006,206.360001,206.429993,126768700,198.026701
2015-04-01,206.389999,206.419998,204.509995,205.699997,137303600,197.326422
2015-04-02,205.619995,206.979996,205.399994,206.440002,86900900,198.036303
2015-04-06,205.369995,208.449997,205.21000700000002,207.830002,114368200,199.369719
2015-04-07,207.860001,208.759995,207.240005,207.279999,81236300,198.842105
2015-04-08,207.550003,208.509995,207.080002,207.979996,89351900,199.513607
2015-04-09,207.779999,209.179993,207.190002,208.899994,85548900,200.396154
2015-04-10,209.199997,210.08999599999999,208.96000700000002,210.039993,72722900,201.489747
2015-04-13,209.86999500000002,210.63000499999998,209.029999,209.08999599999999,74436600,200.578422
2015-04-14,208.850006,209.71000700000002,208.100006,209.490005,75099900,200.96214799999998
2015-04-15,210.05000299999998,211.039993,209.94999700000002,210.42999300000002,99529300,201.86387
2015-04-16,210.02999900000003,210.979996,209.789993,210.36999500000002,68934900,201.80631499999998
2015-04-17,208.940002,209.229996,207.009995,207.949997,191113200,199.484829
2015-04-20,209.059998,210.25,208.96000700000002,209.850006,92189500,201.307493
2015-04-21,210.669998,210.86000099999998,209.240005,209.600006,72559800,201.06767
2015-04-22,210.00999500000003,210.850006,208.899994,210.63000499999998,78264600,202.05574
2015-04-23,210.149994,211.940002,210.00999500000003,211.16000400000001,102585900,202.56416399999998
2015-04-24,211.66000400000001,211.97000099999997,211.11000099999998,211.649994,61327400,203.034208
2015-04-27,212.330002,212.479996,210.539993,210.770004,79358100,202.19004099999998
2015-04-28,210.74000499999997,211.5,209.330002,211.440002,86863500,202.832765
2015-04-29,210.36999500000002,211.289993,209.600006,210.57000699999998,125684900,201.998185
2015-04-30,209.88000499999998,210.350006,207.619995,208.46000700000002,161304900,199.974078
2015-05-01,209.399994,210.770004,209.279999,210.72000099999997,103399700,202.142073
2015-05-04,211.229996,212.020004,211.100006,211.32000699999998,70927200,202.717654
2015-05-05,211.02999900000003,211.460007,208.729996,208.899994,113326200,200.396154
2015-05-06,209.559998,209.92999300000002,206.759995,208.03999299999998,135060200,199.57116200000002
2015-05-07,207.919998,209.380005,207.520004,208.869995,88244900,200.367376
2015-05-08,210.88000499999998,211.86000099999998,210.77999900000003,211.61999500000002,155877300,203.00543000000002
2015-05-11,211.57000699999998,211.88999900000002,210.520004,210.61000099999998,75708100,202.03655
2015-05-12,209.610001,210.63000499999998,208.619995,209.979996,119727600,201.432192
2015-05-13,210.47000099999997,211.22000099999997,209.74000499999997,210.020004,94667900,201.470571
2015-05-14,211.24000499999997,212.32000699999998,210.91000400000001,212.210007,95934000,203.571424
2015-05-15,212.440002,212.61000099999998,211.86000099999998,212.440002,76510100,203.792057
2015-05-18,212.24000499999997,213.399994,212.16000400000001,213.100006,74549700,204.425193
2015-05-19,213.24000499999997,213.57000699999998,212.690002,213.02999900000003,72114600,204.358036
2015-05-20,213.149994,213.77999900000003,212.5,212.88000499999998,76857500,204.214148
2015-05-21,212.710007,213.75,212.50999500000003,213.5,64764600,204.808904
2015-05-22,213.039993,213.539993,212.91000400000001,212.99000499999997,57433500,204.319671
2015-05-26,212.399994,212.91000400000001,210.19999700000002,210.69999700000002,124308600,202.122883
2015-05-27,211.25,212.979996,210.75999500000003,212.69999700000002,93214000,204.04146799999998
2015-05-28,212.330002,212.58999599999999,211.63000499999998,212.460007,74974600,203.811247
2015-05-29,212.38000499999998,212.42999300000002,210.82000699999998,211.13999900000002,124919600,202.544974
2015-06-01,211.940002,212.33999599999999,210.61999500000002,211.57000699999998,93338800,202.957477
2015-06-02,211.020004,212.190002,210.270004,211.36000099999998,91531000,202.75602
2015-06-03,212.0,212.669998,211.330002,211.919998,87820900,203.293221
2015-06-04,211.07000699999998,211.86000099999998,209.75,210.13000499999998,151882800,201.57609399999998
2015-06-05,209.94999700000002,210.580002,208.979996,209.770004,121704700,201.230748
2015-06-08,209.639999,209.82000699999998,208.389999,208.479996,89063300,199.993253
2015-06-09,208.449997,209.100006,207.690002,208.449997,105034700,199.964475
2015-06-10,209.369995,211.41000400000001,209.300003,210.94999700000002,134551300,202.362706
2015-06-11,211.479996,212.08999599999999,211.19999700000002,211.63000499999998,73876400,203.01503300000002
2015-06-12,210.63999900000002,211.479996,209.679993,210.00999500000003,135382400,201.460969
2015-06-15,208.639999,209.449997,207.78999299999998,209.110001,124384200,200.597612
2015-06-16,208.929993,210.350006,208.720001,210.25,85308200,201.691205
2015-06-17,210.58999599999999,211.32000699999998,209.360001,210.58999599999999,126708600,202.01736
2015-06-18,211.309998,213.33999599999999,210.63000499999998,212.77999900000003,165867900,204.118213
2015-06-19,211.460007,211.55000299999998,210.36000099999998,210.809998,130478700,203.212089
2015-06-22,211.91000400000001,212.58999599999999,211.63999900000002,211.88999900000002,70696000,204.253166
2015-06-23,212.13999900000002,212.440002,211.57000699999998,212.039993,68476800,204.397754
2015-06-24,211.72000099999997,212.169998,210.47000099999997,210.5,92307300,202.913265
2015-06-25,211.100006,211.25,209.770004,209.86000099999998,97107400,202.296332
2015-06-26,210.289993,210.580002,209.16000400000001,209.82000699999998,104174800,202.25778
2015-06-29,208.050003,209.830002,205.330002,205.419998,202621300,198.016354
2015-06-30,207.259995,207.320007,205.279999,205.850006,182925100,198.430863
2015-07-01,207.729996,208.029999,206.559998,207.5,135979900,200.021389
2015-07-02,208.070007,208.270004,206.809998,207.309998,104373700,199.838235
2015-07-06,205.770004,207.649994,205.529999,206.720001,117975400,199.26950300000001
2015-07-07,206.96000700000002,208.169998,204.110001,208.020004,173820200,200.522652
2015-07-08,206.419998,206.759995,204.25,204.529999,164020100,197.158431
2015-07-09,207.03999299999998,207.350006,204.770004,204.899994,144113100,197.51509099999998
2015-07-10,207.28999299999998,207.979996,204.949997,207.479996,129456900,200.002106
2015-07-13,208.990005,209.899994,208.940002,209.770004,106069400,202.209579
2015-07-14,209.72000099999997,211.05000299999998,209.649994,210.67999300000002,81709600,203.08677
2015-07-15,210.729996,211.27999900000003,210.039993,210.61000099999998,97914100,203.019301
2015-07-16,211.86999500000002,212.30000299999998,211.580002,212.30000299999998,106683300,204.648393
2015-07-17,212.289993,212.55000299999998,211.80000299999998,212.479996,89030000,204.821898
2015-07-20,212.75,213.17999300000002,212.210007,212.58999599999999,70446800,204.92793400000002
2015-07-21,212.42999300000002,212.74000499999997,211.38999900000002,211.75,77965000,204.118213
2015-07-22,210.92999300000002,211.770004,210.88999900000002,211.36999500000002,88667900,203.751904
2015-07-23,211.52999900000003,211.649994,209.75,210.17999300000002,90509100,202.60479099999998
2015-07-24,210.30000299999998,210.36999500000002,207.600006,208.0,117755000,200.503368
2015-07-27,206.940002,207.550003,206.259995,206.78999299999998,132361100,199.336972
2015-07-28,207.78999299999998,209.5,206.800003,209.330002,123544800,201.785435
2015-07-29,209.479996,211.039993,209.309998,210.770004,105791300,203.17353799999998
2015-07-30,210.16000400000001,211.020004,209.419998,210.82000699999998,91304400,203.221738
2015-07-31,211.419998,211.44999700000002,210.16000400000001,210.5,103266900,202.913265
2015-08-03,210.460007,210.52999900000003,208.649994,209.789993,113965700,202.228848
2015-08-04,209.699997,210.25,208.800003,209.380005,81820800,201.833636
2015-08-05,210.44999700000002,211.309998,209.729996,210.07000699999998,85786800,202.49877
2015-08-06,210.289993,210.419998,207.649994,208.350006,116030800,200.84076000000002
2015-08-07,208.16000400000001,208.33999599999999,206.869995,207.949997,117858000,200.455168
2015-08-10,209.279999,210.669998,209.279999,210.57000699999998,80270700,202.980749
2015-08-11,208.970001,209.470001,207.759995,208.669998,126081400,201.149219
2015-08-12,207.110001,209.139999,205.360001,208.919998,172123700,201.390208
2015-08-13,208.729996,209.550003,208.009995,208.66000400000001,89383300,201.139585
2015-08-14,208.429993,209.509995,208.259995,209.419998,72786500,201.872188
2015-08-17,208.71000700000002,210.58999599999999,208.16000400000001,210.58999599999999,79072600,203.00001699999999
2015-08-18,210.25999500000003,210.67999300000002,209.699997,209.979996,71692700,202.412002
2015-08-19,209.08999599999999,210.00999500000003,207.350006,208.320007,172946000,200.81184199999998
2015-08-20,206.509995,208.28999299999998,203.899994,203.970001,194327900,196.618617
2015-08-21,201.729996,203.940002,197.520004,197.830002,346588500,190.699912
2015-08-24,187.490005,197.479996,182.399994,189.5,507244300,182.670136
2015-08-25,195.429993,195.449997,186.919998,187.270004,369833100,180.520513
2015-08-26,192.080002,194.78999299999998,188.369995,194.46000700000002,339257000,187.451377
2015-08-27,197.020004,199.419998,195.21000700000002,199.270004,274143900,192.08801499999998
2015-08-28,198.5,199.83999599999999,197.919998,199.279999,160414400,192.097649
2015-08-31,198.110001,199.130005,197.009995,197.669998,163298800,190.545675
2015-09-01,193.119995,194.770004,190.729996,191.770004,256000400,184.858326
2015-09-02,194.619995,195.46000700000002,192.419998,195.41000400000001,160269300,188.36713400000002
2015-09-03,196.259995,198.050003,194.96000700000002,195.550003,152087800,188.502088
2015-09-04,192.850006,193.860001,191.610001,192.58999599999999,207081000,185.648764
2015-09-08,195.940002,197.610001,195.169998,197.429993,116025700,190.31432
2015-09-09,199.320007,199.470001,194.350006,194.78999299999998,149347700,187.76946999999998
2015-09-10,194.559998,197.220001,194.25,195.850006,158611100,188.791278
2015-09-11,195.380005,196.820007,194.529999,196.740005,119691200,189.649201
2015-09-14,196.949997,197.009995,195.429993,196.009995,79452000,188.945501
2015-09-15,196.610001,198.990005,195.96000700000002,198.46000700000002,113806200,191.30721100000002
2015-09-16,198.820007,200.41000400000001,198.41000400000001,200.179993,99581600,192.965206
2015-09-17,200.020004,202.889999,199.279999,199.729996,276046600,192.531427
2015-09-18,195.71000700000002,198.679993,194.96000700000002,195.449997,223657500,189.385184
2015-09-21,196.440002,197.679993,195.21000700000002,196.46000700000002,105726200,190.363853
2015-09-22,193.880005,194.46000700000002,192.559998,193.91000400000001,153890900,187.892976
2015-09-23,194.110001,194.669998,192.91000400000001,193.600006,92790600,187.592598
2015-09-24,192.149994,193.449997,190.559998,192.899994,159378800,186.914307
2015-09-25,194.639999,195.0,191.809998,192.850006,155054800,186.865871
2015-09-28,191.779999,191.91000400000001,187.639999,188.009995,178515900,182.176045
2015-09-29,188.270004,189.740005,186.929993,188.119995,159045600,182.282632
2015-09-30,190.369995,191.830002,189.440002,191.630005,163452000,185.683726
2015-10-01,192.080002,192.490005,189.820007,192.130005,131079000,186.168211
2015-10-02,189.770004,195.029999,189.119995,195.0,211003300,188.94915
2015-10-05,196.46000700000002,198.740005,196.330002,198.470001,126320800,192.311477
2015-10-06,198.309998,198.979996,197.0,197.78999299999998,110274500,191.65257
2015-10-07,198.899994,199.830002,197.479996,199.41000400000001,124307300,193.22231100000002
2015-10-08,198.949997,201.550003,198.58999599999999,201.21000700000002,153055200,194.96646
2015-10-09,201.380005,201.899994,200.580002,201.330002,107069200,195.082732
2015-10-12,201.419998,201.759995,200.91000400000001,201.520004,56395600,195.26683899999998
2015-10-13,200.649994,202.16000400000001,200.050003,200.25,88038700,194.03624299999998
2015-10-14,200.179993,200.869995,198.940002,199.28999299999998,99106200,193.106025
2015-10-15,200.080002,202.360001,199.639999,202.350006,134142200,196.071086
2015-10-16,202.830002,203.28999299999998,201.919998,203.270004,114580100,196.962536
2015-10-19,202.5,203.369995,202.130005,203.369995,76523900,197.059424
2015-10-20,202.850006,203.83999599999999,202.550003,203.110001,78448500,196.80749699999998
2015-10-21,203.610001,203.78999299999998,201.649994,201.850006,102038000,195.586601
2015-10-22,202.979996,205.509995,201.850006,205.259995,174911700,198.890777
2015-10-23,207.25,207.949997,206.300003,207.509995,144442300,201.07096
2015-10-26,207.300003,207.369995,206.559998,207.0,69033000,200.57679
2015-10-27,206.199997,207.0,205.78999299999998,206.600006,77905800,200.189208
2015-10-28,207.0,208.979996,206.21000700000002,208.949997,135906700,202.46627900000001
2015-10-29,208.350006,209.270004,208.21000700000002,208.830002,90525500,202.350007
2015-10-30,209.059998,209.440002,207.740005,207.929993,131076900,201.477925
2015-11-02,208.320007,210.61999500000002,208.169998,210.38999900000002,86270800,203.861598
2015-11-03,209.97000099999997,211.66000400000001,209.699997,211.0,95246100,204.45266999999998
2015-11-04,211.350006,211.5,209.72000099999997,210.36000099999998,96224500,203.83253
2015-11-05,210.42999300000002,210.979996,209.08999599999999,210.149994,78408700,203.62904
2015-11-06,209.74000499999997,210.32000699999998,208.46000700000002,210.039993,110471500,203.52245200000002
2015-11-09,209.309998,209.490005,206.949997,208.080002,131008700,201.62328
2015-11-10,207.509995,208.600006,207.190002,208.559998,75874600,202.088381
2015-11-11,208.880005,208.940002,207.66000400000001,207.740005,67846000,201.293833
2015-11-12,206.5,207.059998,204.820007,204.83999599999999,121315200,198.483811
2015-11-13,204.350006,204.669998,202.440002,202.53999299999998,153577100,196.255177
2015-11-16,202.320007,205.690002,202.179993,205.619995,117645200,199.239607
2015-11-17,205.990005,207.03999299999998,204.880005,205.470001,121123700,199.094267
2015-11-18,206.03999299999998,208.899994,205.990005,208.729996,121342500,202.253104
2015-11-19,208.58999599999999,209.050003,208.199997,208.550003,88220500,202.078697
2015-11-20,209.449997,210.11999500000002,208.860001,209.309998,94011500,202.815108
2015-11-23,209.380005,209.979996,208.520004,209.070007,64931200,202.582565
2015-11-24,207.869995,209.830002,207.41000400000001,209.350006,98874400,202.853876
2015-11-25,209.5,209.74000499999997,209.009995,209.320007,51980100,202.82480800000002
2015-11-27,209.429993,209.80000299999998,208.860001,209.559998,37317800,203.057351
2015-11-30,209.75,209.88999900000002,208.559998,208.690002,112822700,202.214352
2015-12-01,209.440002,210.82000699999998,209.110001,210.67999300000002,97858400,204.142593
2015-12-02,210.61999500000002,211.0,208.229996,208.529999,108441300,202.05931299999997
2015-12-03,208.830002,209.149994,204.75,205.610001,166224200,199.229922
2015-12-04,205.610001,209.97000099999997,205.610001,209.619995,192913900,203.115487
2015-12-07,209.229996,209.729996,207.199997,208.350006,102027100,201.884906
2015-12-08,206.490005,208.28999299999998,205.779999,206.949997,103372400,200.528339
2015-12-09,206.190002,208.679993,204.179993,205.33999599999999,162401500,198.968296
2015-12-10,205.419998,207.429993,205.139999,205.869995,115196800,199.481849
2015-12-11,203.350006,204.139999,201.509995,201.880005,211173300,195.615668
2015-12-14,202.070007,203.050003,199.949997,202.899994,182385200,196.604007
2015-12-15,204.699997,206.110001,202.869995,205.029999,154069600,198.667918
2015-12-16,206.369995,208.389999,204.800003,208.029999,197017000,201.574828
2015-12-17,208.399994,208.479996,204.83999599999999,204.860001,173092500,198.503195
2015-12-18,202.770004,202.929993,199.830002,200.020004,251393500,194.96686100000002
2015-12-21,201.41000400000001,201.880005,200.08999599999999,201.669998,99094300,196.57517099999998
2015-12-22,202.720001,203.850006,201.550003,203.5,111026200,198.358941
2015-12-23,204.690002,206.070007,204.580002,206.020004,110987200,200.815282
2015-12-24,205.720001,206.330002,205.419998,205.679993,48539600,200.48386000000002
2015-12-28,204.860001,205.259995,203.940002,205.21000700000002,65899900,200.025747
2015-12-29,206.509995,207.78999299999998,206.470001,207.399994,92640700,202.16040800000002
2015-12-30,207.110001,207.21000700000002,205.759995,205.929993,63317700,200.727544
2015-12-31,205.130005,205.889999,203.869995,203.869995,102929500,198.71958899999998
2016-01-04,200.490005,201.029999,198.58999599999999,201.020004,222353500,195.941598
2016-01-05,201.399994,201.899994,200.050003,201.360001,110845800,196.273005
2016-01-06,198.33999599999999,200.059998,197.600006,198.820007,152112600,193.79718
2016-01-07,195.330002,197.440002,193.58999599999999,194.050003,213436100,189.147681
2016-01-08,195.190002,195.850006,191.580002,191.919998,209817200,187.07148700000002
2016-01-11,193.009995,193.41000400000001,189.820007,192.110001,187941300,187.256689
2016-01-12,193.820007,194.550003,191.139999,193.66000400000001,172330500,188.767534
2016-01-13,194.449997,194.860001,188.380005,188.830002,221168900,184.059554
2016-01-14,189.550003,193.259995,187.66000400000001,191.929993,240795600,187.081229
2016-01-15,186.770004,188.759995,185.520004,187.809998,314240200,183.065318
2016-01-19,189.96000700000002,190.110001,186.199997,188.059998,195244400,183.309002
2016-01-20,185.029999,187.5,181.020004,185.649994,286547800,180.95988300000002
2016-01-21,186.21000700000002,188.869995,184.639999,186.690002,195772900,181.973617
2016-01-22,189.779999,190.759995,188.880005,190.520004,168319600,185.706861
2016-01-25,189.919998,190.149994,187.41000400000001,187.639999,130371700,182.89961399999999
2016-01-26,188.419998,190.529999,188.020004,190.199997,141036800,185.394938
2016-01-27,189.580002,191.559998,187.059998,188.130005,185681700,183.377241
2016-01-28,189.96000700000002,190.199997,187.16000400000001,189.110001,143798800,184.332479
2016-01-29,190.020004,193.880005,189.880005,193.720001,210529300,188.82601599999998
2016-02-01,192.529999,194.580002,191.83999599999999,193.649994,136061600,188.757777
2016-02-02,191.96000700000002,191.970001,189.53999299999998,190.16000400000001,182564900,185.355955
2016-02-03,191.41000400000001,191.779999,187.100006,191.300003,205054900,186.467155
2016-02-04,190.71000700000002,192.75,189.96000700000002,191.600006,139531800,186.759579
2016-02-05,190.990005,191.669998,187.199997,187.949997,180788300,183.20178
2016-02-08,185.770004,186.119995,182.800003,185.419998,191526700,180.735697
2016-02-09,183.360001,186.940002,183.199997,185.429993,184513100,180.74543899999998
2016-02-10,186.41000400000001,188.33999599999999,185.119995,185.270004,148214100,180.589493
2016-02-11,182.33999599999999,184.100006,181.08999599999999,182.860001,219058900,178.240374
2016-02-12,184.96000700000002,186.649994,183.96000700000002,186.630005,127632400,181.91513600000002
2016-02-16,188.770004,189.809998,187.630005,189.779999,120250700,184.985551
2016-02-17,191.16000400000001,193.320007,191.009995,192.880005,136009500,188.007241
2016-02-18,193.199997,193.270004,191.720001,192.08999599999999,102343000,187.23719
2016-02-19,191.169998,192.179993,190.449997,192.0,114793000,187.149467
2016-02-22,193.869995,194.949997,193.78999299999998,194.779999,103640300,189.859235
2016-02-23,194.0,194.320007,192.179993,192.320007,111455300,187.46139
2016-02-24,190.630005,193.529999,189.320007,193.199997,150812200,188.319149
2016-02-25,193.729996,195.550003,192.830002,195.53999299999998,110728300,190.600029
2016-02-26,196.570007,196.679993,194.899994,195.08999599999999,129833700,190.161401
2016-02-29,195.110001,196.229996,193.330002,193.559998,125918100,188.670055
2016-03-01,195.009995,198.21000700000002,194.449997,198.110001,141799700,193.10511
2016-03-02,197.740005,199.059998,197.25,199.0,102415000,193.972625
2016-03-03,198.78999299999998,199.800003,198.110001,199.779999,95172200,194.73291899999998
2016-03-04,200.009995,201.350006,199.029999,200.429993,129293600,195.366492
2016-03-07,199.33999599999999,201.070007,199.25,200.58999599999999,100219000,195.522453
2016-03-08,199.320007,199.919998,198.21000700000002,198.399994,123974900,193.387777
2016-03-09,199.360001,199.78999299999998,198.429993,199.380005,94801200,194.34303
2016-03-10,199.96000700000002,201.070007,197.380005,199.53999299999998,156838700,194.498976
2016-03-11,201.259995,202.809998,199.520004,202.759995,137964500,197.63763
2016-03-14,202.16000400000001,203.03999299999998,201.770004,202.5,73612000,197.384204
2016-03-15,201.360001,202.529999,201.050003,202.169998,93169100,197.062539
2016-03-16,201.600006,203.820007,201.550003,203.33999599999999,129303200,198.202979
2016-03-17,203.240005,205.229996,202.770004,204.630005,134278500,199.460398
2016-03-18,204.169998,204.779999,203.800003,204.380005,138372400,200.244205
2016-03-21,204.070007,204.940002,203.800003,204.669998,72926700,200.52833
2016-03-22,203.759995,205.229996,203.570007,204.559998,97471900,200.420555
2016-03-23,204.110001,204.330002,203.009995,203.21000700000002,81052500,199.097882
2016-03-24,202.0,203.16000400000001,201.740005,203.119995,84360900,199.009692
